,Class,FX_u,FX_s,FX_m,FX_h,umag,gmag,rmag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,3.6mag,4.5mag,5.8mag,8.0mag,Bmag,imag
108,AGN,1.05e-14,1.59e-14,1.79e-14,4.84e-14,19.809,19.715,19.22,18.992,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.132
109,AGN,5.71e-15,8.05e-15,1.01e-14,2.69e-14,20.16,19.97,19.718,19.744,9999999.0,9999999.0,9999999.0,15.895,14.604,12.406,9999999.0,9999999.0,9999999.0,9999999.0,20.08,19.89
110,AGN,1.9e-15,3.43e-15,3.75e-15,9.85e-15,9999999.0,9999999.0,19.37,9999999.0,9999999.0,9999999.0,9999999.0,15.82,14.553,11.237,9999999.0,9999999.0,9999999.0,9999999.0,20.4,18.72
111,AGN,2.2e-16,5.69e-16,2.55e-15,5.53e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.081,16.75,12.814,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
112,AGN,4.76e-15,5.94e-15,9.81e-15,1.99e-14,9999999.0,9999999.0,19.21,9999999.0,9999999.0,9999999.0,9999999.0,16.625,15.814,11.784,9999999.0,9999999.0,9999999.0,9999999.0,19.85,18.66
113,AGN,1.33e-15,2.97e-15,3.08e-15,7.44e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.51,9999999.0
114,AGN,2.01e-14,2.29e-14,3.12e-14,2.23e-14,18.641,18.516,18.256,18.43,9999999.0,9999999.0,9999999.0,14.863,13.554,10.983,9999999.0,9999999.0,9999999.0,9999999.0,19.14,18.298
115,AGN,2.59e-16,1.86e-15,6.76e-15,1.57e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
116,AGN,1.57e-16,2.32e-15,9.44e-16,1.14e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
117,AGN,2.21e-15,4.24e-15,5.23e-15,9.38e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.95,9999999.0
118,AGN,2.16e-15,3.11e-15,4.61e-15,6.55e-15,9999999.0,9999999.0,19.85,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.01,9999999.0
119,AGN,2.34e-15,2.21e-15,2.92e-15,4.4e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
120,AGN,8.54e-16,1.06e-15,1.95e-15,4.48e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
121,AGN,2.08e-15,1.62e-15,2.59e-15,1.04e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.761,15.32,12.53,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
122,AGN,2.04e-15,4.47e-15,5.85e-15,1e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
123,AGN,1.62e-16,4.86e-18,8.71e-16,1.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.372,15.484,12.042,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
124,AGN,1.23e-17,0.0,4.25e-16,8.35e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.476,15.428,12.638,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
125,AGN,2.8e-15,4.29e-15,3.34e-15,1.13e-14,9999999.0,9999999.0,19.77,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.25,9999999.0
126,AGN,2.72e-14,3.67e-14,4.6e-14,6.52e-14,9999999.0,9999999.0,19.96,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
127,AGN,3.71e-14,3.1e-14,2.15e-14,1.28e-14,9999999.0,9999999.0,19.32,9999999.0,9999999.0,9999999.0,9999999.0,14.715,13.826,10.789,9999999.0,9999999.0,9999999.0,9999999.0,18.68,18.59
128,AGN,4.77e-16,7.22e-16,1.31e-15,2.15e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
129,AGN,4.42e-17,8.41e-17,1.98e-15,1.39e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.361,14.431,10.952,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
130,AGN,6.87e-15,1.53e-14,2.89e-13,3.29e-12,9999999.0,9999999.0,18.85,9999999.0,15.665,14.379,13.081,11.276,10.302,7.912,9999999.0,9999999.0,9999999.0,9999999.0,19.99,9999999.0
131,AGN,4.69e-15,9.43e-15,1.03e-14,1.76e-14,9999999.0,9999999.0,20.05,9999999.0,9999999.0,9999999.0,9999999.0,17.113,15.986,12.177,9999999.0,9999999.0,9999999.0,9999999.0,20.23,9999999.0
132,AGN,2.21e-16,6.21e-16,1.4e-15,2.07e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
133,AGN,6.65e-15,6.08e-15,7.64e-15,2.78e-14,9999999.0,9999999.0,19.39,9999999.0,9999999.0,9999999.0,9999999.0,17.115,16.296,12.053,9999999.0,9999999.0,9999999.0,9999999.0,19.08,9999999.0
134,AGN,3.6e-16,8.34e-16,1.05e-15,7.19e-17,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
135,AGN,1.5e-15,2.88e-15,3.98e-15,7.81e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
136,AGN,1.97e-15,1.68e-15,3.68e-15,9.03e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
137,AGN,2.46e-17,8.73e-16,1.37e-15,5.76e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.052,15.958,12.74,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
138,AGN,9.67e-15,1.14e-14,1.22e-14,1.77e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
139,AGN,3.22e-16,2.19e-16,1.34e-15,2.87e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.742,16.295,12.2,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
140,AGN,6.61e-16,1.88e-15,2.29e-15,1.89e-15,9999999.0,9999999.0,19.9,9999999.0,9999999.0,9999999.0,9999999.0,17.456,16.407,12.197,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
141,AGN,8.25e-17,9.33e-16,3.69e-15,1.57e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
142,AGN,7e-15,9.01e-15,9.27e-15,1.21e-14,9999999.0,9999999.0,19.9,9999999.0,9999999.0,9999999.0,9999999.0,17.119,16.563,12.787,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
143,AGN,7.23e-17,7.21e-16,3.61e-15,1.66e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.317,15.588,12.168,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
144,AGN,6.24e-16,4.66e-16,6.5e-16,1.2e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
145,AGN,6.06e-17,1.52e-15,4.13e-15,7.63e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
146,AGN,1.17e-15,1.2e-15,1.35e-15,3.15e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
147,AGN,1.25e-15,2.42e-15,2.12e-15,7.83e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
148,AGN,1.02e-15,1.65e-15,1.63e-15,3.28e-15,9999999.0,9999999.0,19.85,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.65,9999999.0
149,AGN,1.46e-17,4.37e-16,1.34e-15,6.62e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
150,AGN,1.23e-16,9.26e-17,7.01e-16,9.03e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
151,AGN,8.11e-16,1.77e-15,1.32e-15,2.63e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.018,16.327,12.647,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
152,AGN,1.36e-15,2.15e-15,9.66e-16,2.49e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
153,AGN,1.6e-15,3.67e-15,5.82e-15,1.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
154,AGN,8.78e-17,8.1e-16,4.07e-15,1.3e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
155,AGN,5.15e-16,1.14e-15,2e-15,3e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
156,AGN,3.58e-15,6.66e-15,1.08e-14,2.43e-14,9999999.0,9999999.0,19.11,9999999.0,9999999.0,9999999.0,9999999.0,15.22,14.526,11.045,9999999.0,9999999.0,9999999.0,9999999.0,19.82,18.76
157,AGN,6.34e-16,1.01e-15,1.03e-15,1.45e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
158,AGN,3.84e-15,4.39e-15,6.51e-15,1.42e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
159,AGN,6.08e-16,1.3e-15,1.58e-15,1.6e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
160,AGN,2.61e-15,4.62e-15,4.08e-15,6.45e-15,9999999.0,9999999.0,19.82,9999999.0,9999999.0,9999999.0,9999999.0,17.181,16.082,12.071,9999999.0,9999999.0,9999999.0,9999999.0,20.04,9999999.0
161,AGN,9.99e-16,1.38e-15,1.69e-15,4.5e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
162,AGN,9.36e-16,1.77e-15,1.85e-15,4.21e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.743,15.888,12.543,9999999.0,9999999.0,9999999.0,9999999.0,19.77,9999999.0
163,AGN,3.35e-15,3.9e-15,3.25e-15,4.29e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.753,15.565,12.272,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
164,AGN,0.0,9.74e-16,6.07e-15,1.93e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.352,13.905,10.097,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
165,AGN,4.92e-16,8.34e-16,1.21e-15,2.35e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.413,15.727,12.582,9999999.0,9999999.0,9999999.0,9999999.0,19.7,9999999.0
166,AGN,5.45e-16,1.75e-15,2.04e-15,4.3e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
167,AGN,3.35e-16,4.56e-16,5.77e-16,2.42e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
168,AGN,3.31e-17,2.62e-16,2.8e-15,1.32e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
169,AGN,4.34e-16,2.59e-16,1.47e-16,5.12e-15,9999999.0,9999999.0,19.53,9999999.0,9999999.0,9999999.0,9999999.0,15.241,14.116,11.538,9999999.0,9999999.0,9999999.0,9999999.0,20.4,9999999.0
170,AGN,1.2e-15,1.58e-16,7.52e-16,1.21e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
171,AGN,2.56e-15,3.62e-15,3.62e-15,5.62e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
172,AGN,3.36e-16,1.08e-15,1.85e-15,3.82e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
173,AGN,2.9e-15,4.5e-15,5.22e-15,1.19e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.51,9999999.0
174,AGN,2.1e-15,3.82e-15,4.5e-15,9.51e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.239,16.12,12.56,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
175,AGN,4.08e-15,4.81e-15,7.33e-15,1.47e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
176,AGN,4.51e-15,7.2e-15,4.43e-15,1.21e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.119,15.803,11.974,9999999.0,9999999.0,9999999.0,9999999.0,20.21,9999999.0
177,AGN,1.77e-15,1.97e-15,2.06e-15,4.3e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.183,16.424,12.69,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
178,AGN,3.47e-15,5.05e-15,5.86e-15,1.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
179,AGN,1.75e-17,5.04e-16,3.03e-15,8.27e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.355,15.781,12.109,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
180,AGN,3.79e-16,1.38e-15,9.67e-15,4.24e-14,9999999.0,9999999.0,18.34,9999999.0,9999999.0,9999999.0,9999999.0,15.628,15.352,11.933,9999999.0,9999999.0,9999999.0,9999999.0,19.41,18.17
181,AGN,2.34e-14,2.99e-14,2.67e-14,6.66e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.74,14.974,12.713,9999999.0,9999999.0,9999999.0,9999999.0,20.54,9999999.0
182,AGN,3.32e-15,3.44e-15,4.08e-15,8.85e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.336,16.833,12.647,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
183,AGN,1.75e-15,2.4e-15,2.63e-15,3.67e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
184,AGN,1.05e-15,2.16e-15,2.6e-15,4.25e-15,9999999.0,9999999.0,19.86,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
185,AGN,2.66e-17,8.82e-18,1.31e-15,1.45e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.906,15.79,12.377,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
186,AGN,3.96e-16,1.12e-15,6.13e-16,1.86e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
187,AGN,1.8e-15,3.54e-15,3.63e-15,1.57e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
188,AGN,1.67e-14,2.35e-14,2.8e-14,6.58e-14,22.74,22.191,21.445,20.034,9999999.0,9999999.0,9999999.0,15.642,15.145,12.409,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.803
189,AGN,5.38e-16,2.44e-16,1.11e-15,9.71e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
190,AGN,1.89e-15,2.97e-15,4.85e-15,9.24e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
191,AGN,3.05e-16,6.13e-16,1.16e-15,1.46e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.882,16.721,12.293,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
192,AGN,8.15e-15,9.79e-15,1.02e-14,2.19e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.386,15.239,12.3,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
193,AGN,3.42e-16,7.02e-16,5.57e-16,2.36e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
194,AGN,1.72e-15,3.87e-15,2.73e-15,9.34e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
195,AGN,6.46e-15,7.85e-15,1.01e-14,1.48e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
196,AGN,2.58e-15,9.34e-16,1.13e-15,9.17e-16,9999999.0,9999999.0,20.43,9999999.0,9999999.0,9999999.0,9999999.0,16.983,15.799,12.33,9999999.0,9999999.0,9999999.0,9999999.0,19.32,9999999.0
197,AGN,1.88e-16,9.91e-16,3.04e-15,9.38e-15,9999999.0,9999999.0,14.8,9999999.0,9999999.0,9999999.0,9999999.0,15.463,14.468,11.325,9999999.0,9999999.0,9999999.0,9999999.0,20.44,9999999.0
198,AGN,9.57e-16,2.58e-15,2.92e-15,6.34e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
199,AGN,2.3e-15,6.73e-15,6.87e-15,2.32e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
200,AGN,4.29e-15,4.96e-15,6.58e-15,8.34e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.816,15.868,12.387,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
201,AGN,3.26e-15,5.58e-15,6.25e-15,8.7e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
202,AGN,4.37e-14,4.63e-14,3.81e-14,8.71e-14,9999999.0,9999999.0,20.42,9999999.0,9999999.0,9999999.0,9999999.0,15.362,14.228,11.359,9999999.0,9999999.0,9999999.0,9999999.0,19.36,19.42
203,AGN,5.07e-15,6.17e-15,6.99e-15,6.78e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
204,AGN,1.76e-15,3.94e-15,4.04e-15,7.11e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.856,15.814,12.638,9999999.0,9999999.0,9999999.0,9999999.0,20.02,9999999.0
205,AGN,1.87e-15,3.02e-15,3.75e-15,4.57e-15,9999999.0,9999999.0,20.53,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.32,9999999.0
206,AGN,3.38e-15,2.77e-15,3.9e-15,7.62e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.3,9999999.0
207,AGN,1.61e-15,2.59e-15,2.71e-15,4.56e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.99,9999999.0
208,AGN,3.29e-13,3.08e-13,2.11e-13,3.02e-13,9999999.0,9999999.0,15.88,9999999.0,15.437,14.59,13.609,12.73,11.708,8.626,9999999.0,9999999.0,9999999.0,9999999.0,18.23,16.52
209,AGN,3.76e-15,4.45e-15,4.09e-15,3.97e-15,9999999.0,9999999.0,19.09,9999999.0,9999999.0,9999999.0,9999999.0,16.148,15.096,12.4,9999999.0,9999999.0,9999999.0,9999999.0,20.34,18.73
210,AGN,3.52e-15,4.67e-15,4.98e-15,6.81e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
211,AGN,1.15e-15,2.89e-15,3.72e-15,7.25e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
212,AGN,1.7e-15,2.17e-15,5.38e-15,7.85e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.26,16.804,12.577,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
213,AGN,9.28e-17,8.22e-16,2.6e-15,5.46e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.718,15.547,12.377,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
214,AGN,2.5e-16,1.07e-15,7.48e-16,2.68e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
215,AGN,1.2e-15,3.07e-15,3.7e-15,7.83e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
216,AGN,2.25e-16,3.84e-16,8.69e-16,1.53e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
217,AGN,1.5e-16,1.01e-15,1.39e-16,2.57e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
